Page,Date_surveys,Site,Focal_sp,Plot,Tree,Neighbour_sp_ID,Neighbour_DBH_cm,Neighbour_distance_m,Notes_surveys,Neighbour_DBH_cm_2,Neighbour_DBH_cm_3,Neighbour_DBH_cm_4,Neighbour_DBH_cm_5,Neighbour_DBH_cm_6,Neighbour_DBH_cm_7,Neighbour_DBH_cm_8,Neighbour_DBH_cm_9,Neighbour_DBH_cm_10,Neighbour_DBH_cm_11
9,17/01/2022,GRA,OBLI,A,6,Acacia dealbata,2,6.5,,,,,,,,,,,
9,17/01/2022,GRA,OBLI,A,6,Acacia dealbata,2,7,,,,,,,,,,,
9,17/01/2022,GRA,OBLI,A,6,Acacia dealbata,2.5,6.5,,,,,,,,,,,
9,17/01/2022,GRA,OBLI,A,6,Acacia dealbata,3,8,,,,,,,,,,,
9,17/01/2022,GRA,OBLI,A,6,Acacia dealbata,2.5,8.5,,,,,,,,,,,
9,17/01/2022,GRA,OBLI,A,6,Acacia dealbata,1.5,9.2,,,,,,,,,,,
9,17/01/2022,GRA,OBLI,A,6,Acacia dealbata,3,10,,,,,,,,,,,
9,17/01/2022,GRA,OBLI,A,6,Eucalyptus tenuiramis,22.5,10,,2,,,,,,,,,
9,17/01/2022,GRA,OBLI,A,6,Acacia dealbata,2,7.2,N to W,,,,,,,,,,
9,17/01/2022,GRA,OBLI,A,6,Acacia dealbata,2,7,,,,,,,,,,,
9,17/01/2022,GRA,OBLI,A,6,Acacia dealbata,2,6.5,,,,,,,,,,,
9,17/01/2022,GRA,OBLI,A,6,Acacia dealbata,2.5,2,,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Acacia dealbata,5,3.7,"N to E; surveying previously done plots. Note while entering data: this is because previously I was measuring everything taller than 1.3 m, but now I am measuring everything > 2m. So this is the survey data I want but I need large tree DBH measurements from previous survey to add into here",,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Acacia dealbata,4.5,5.5,,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Eucalyptus amygdalina,7,6,,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Eucalyptus amygdalina,7,7,,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Acacia dealbata,2.5,9,,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Acacia dealbata,4,9.8,,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Acacia dealbata,7,10,,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Acacia dealbata,3,9,S to E,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Acacia dealbata,4,3.8,,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Acacia dealbata,2,2.4,,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Acacia dealbata,4,3.7,,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Acacia dealbata,2,4.9,,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Eucalyptus amygdalina,Large,10,,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Eucalyptus amygdalina,Large,9,,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Acacia dealbata,5.5,1.4,S to W; mostly dead,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Acacia dealbata,2,3,,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Acacia dealbata,4,3.5,,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Acacia dealbata,3,4,,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Acacia dealbata,5,4.2,mostly dead,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Acacia dealbata,2.5,4.3,,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Acacia dealbata,4,5.8,mostly dead,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Acacia dealbata,3,7.3,,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Acacia dealbata,2.5,8.4,,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Eucalyptus amygdalina,"Large, 2 stems",,No distance recorded,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Acacia dealbata,2,9.5,,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Eucalyptus amygdalina,Large,10,,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Eucalyptus amygdalina,Large,8.5,,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Eucalyptus amygdalina,Large,1.2,N to W,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Acacia dealbata,3,4.8,,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Acacia dealbata,2,7,,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Acacia dealbata,3,7.5,,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Acacia dealbata,3.5,4.5,,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Acacia dealbata,3,9,,,,,,,,,,,
1,18/01/2022,GRA,AMYG,C,1,Acacia dealbata,2,10,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,3,Eucalyptus obliqua,22,9.6,N to E,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,3,Eucalyptus obliqua,34,7.2,,38.9,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,3,Eucalyptus amygdalina,28.3,8.9,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,3,Eucalyptus rubida,26.5,7.2,S to E,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,3,Eucalyptus obliqua,26.3,6,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,3,Eucalyptus rubida,30.2,7.5,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,3,Eucalyptus rubida,22.2,9.3,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,3,Eucalyptus tenuiramis,42.4,3.8,S to W,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,3,Eucalyptus tenuiramis,43.1,8.3,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,3,Eucalyptus tenuiramis,20.8,2.8,N to W,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,3,Eucalyptus tenuiramis,56.8,9.8,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,3,Exocarpus cupressiformis,22.6,9.5,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Eucalyptus obliqua,5,3.6,N to E,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Acacia dealbata,3.5,4.3,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Acacia dealbata,3.5,5,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Acacia dealbata,1.5,6.9,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Acacia dealbata,1.5,7.5,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Eucalyptus obliqua,56.3,6.8,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Acacia dealbata,3.5,4.7,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Eucalyptus globulus,1,9.3,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Eucalyptus globulus,67.5,9.2,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Acacia dealbata,3,7.5,S to E,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Acacia dealbata,3,8,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Eucalyptus obliqua,2,4,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Eucalyptus obliqua,1.5,7.6,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Acacia dealbata,3.5,7.5,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Acacia dealbata,4,7.5,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Eucalyptus globulus,1.5,5.7,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Eucalyptus globulus,1,7,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Eucalyptus obliqua,7,7.7,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Eucalyptus globulus,11,8.8,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Acacia dealbata,4,2.3,S to W,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Acacia dealbata,3,3.3,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Eucalyptus obliqua,34.8,5.3,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Acacia dealbata,2.5,6.3,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Eucalyptus obliqua,22.2,9.3,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Acacia dealbata,2,5.5,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Acacia dealbata,3.5,6,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Acacia dealbata,1.5,6.3,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Eucalyptus obliqua,49.5,8.3,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Acacia dealbata,3,9.8,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Acacia dealbata,4,8,N to W,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Acacia dealbata,2.5,10,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Eucalyptus viminalis,3,8.6,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Eucalyptus globulus,68.5,9.5,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Eucalyptus obliqua,45.3,7.5,,,,,,,,,,,
2,18/01/2022,GRA,AMYG,B,2,Eucalyptus amygdalina,3.5,5,,,,,,,,,,,
3,18/01/2022,GRA,AMYG,B,2,Eucalyptus globulus,1,4,,,,,,,,,,,
3,18/01/2022,GRA,OBLI,B,3,Eucalyptus globulus,31.8,8,N to E,10.5,,,,,,,,,
3,18/01/2022,GRA,OBLI,B,3,Thin 'acacia',3.5,9.7,"Was recorded as ? With a note: thin 'acacia' is all these ?s I think so, yes! Check photos; sample*",2,,,,,,,,,
3,18/01/2022,GRA,OBLI,B,3,Eucalyptus globulus,7,10,,,,,,,,,,,
3,18/01/2022,GRA,OBLI,B,3,Eucalyptus obliqua,11.5,9,,,,,,,,,,,
3,18/01/2022,GRA,OBLI,B,3,Eucalyptus obliqua,8.5,7.8,,,,,,,,,,,
3,18/01/2022,GRA,OBLI,B,3,Eucalyptus rubida,8.4,6.7,,,,,,,,,,,
3,18/01/2022,GRA,OBLI,B,3,Eucalyptus rubida,8.3,6.5,,,,,,,,,,,
3,18/01/2022,GRA,OBLI,B,3,Thin 'acacia',2.5,3.3,S to E,,,,,,,,,,
3,18/01/2022,GRA,OBLI,B,3,Thin 'acacia',1,4.9,,,,,,,,,,,
3,18/01/2022,GRA,OBLI,B,3,Thin 'acacia',4,4.9,,,,,,,,,,,
3,18/01/2022,GRA,OBLI,B,3,Acacia dealbata,4.5,6,,,,,,,,,,,
3,18/01/2022,GRA,OBLI,B,3,Eucalyptus obliqua,54.4,5.5,,,,,,,,,,,
3,18/01/2022,GRA,OBLI,B,3,Eucalyptus globulus,28.5,8,,43.8,,,,,,,,,
3,18/01/2022,GRA,OBLI,B,3,Thin 'acacia',4,8.5,,2.5,,,,,,,,,
3,18/01/2022,GRA,OBLI,B,3,Acacia dealbata,4,6.8,,,,,,,,,,,
3,18/01/2022,GRA,OBLI,B,3,Eucalyptus amygdalina,43,6,S to W,,,,,,,,,,
3,18/01/2022,GRA,OBLI,B,3,Eucalyptus obliqua,78.5,9,,,,,,,,,,,
3,18/01/2022,GRA,OBLI,B,3,Thin 'acacia',8,8.3,,,,,,,,,,,
3,18/01/2022,GRA,OBLI,B,3,Eucalyptus viminalis,34,9.8,N to W,,,,,,,,,,
3,18/01/2022,GRA,OBLI,B,3,Thin 'acacia',2.5,7.5,,,,,,,,,,,
3,18/01/2022,GRA,OBLI,B,3,Eucalyptus amygdalina,12.9,8.3,,,,,,,,,,,
3,18/01/2022,GRA,OBLI,B,3,Thin 'acacia',5,7.3,,2,2,,,,,,,,
3,18/01/2022,GRA,OBLI,B,3,Eucalyptus viminalis,22.8,10,,,,,,,,,,,
3,18/01/2022,GRA,OBLI,B,3,Thin 'acacia',2,4,,,,,,,,,,,
3,18/01/2022,GRA,OBLI,B,3,Eucalyptus viminalis,15.3,3.5,,,,,,,,,,,
3,18/01/2022,GRA,OBLI,B,3,Eucalyptus tenuiramis,2.2,7.8,,,,,,,,,,,
3,18/01/2022,GRA,OBLI,B,3,Eucalyptus obliqua,1,7.9,,,,,,,,,,,
3,18/01/2022,GRA,OBLI,B,3,Eucalyptus obliqua,21,8.4,,,,,,,,,,,
3,18/01/2022,GRA,OBLI,B,3,Eucalyptus globulus,0.5,5.1,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Eucalyptus globulus,38,4,N to E; another spring,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,5,6.6,Tiny white flowers,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Banksia marginata,16,6.6,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,8,7.5,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Banksia marginata,2,8.5,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,10,5.5,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Eucalyptus globulus,19.5,10,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,6,9.5,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,6,4.3,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,7,3,S to E,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Eucalyptus obliqua,54,7,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,8,5,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,5,7,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,5,5.2,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Lobe spine,1,8.4,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,12.5,9.9,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Olive,4,8,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,2,8,,5,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,8,1.3,S to W,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,8.5,1.4,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,10,2.3,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Banksia marginata,26.3,2.7,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,16,5.5,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,6.9,6.7,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,APW,4,6.9,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Spike lime,3,9.9,"Light/dark, thin point leaves",,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,7,9.3,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Eucalyptus obliqua,18.5,3,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,5,4,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,9,5.3,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,4,5.4,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,4,5.9,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,10,8,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,15,7.8,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,8,7.8,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,7,1.4,N to W,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Eucalyptus obliqua,89,1.9,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Small leaf spiny,5,2.3,White flowers and brown seed pods and 0.4 cm spines,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,APW,1.5,3.7,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,6,5,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,6,5.5,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,9,9.8,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,8,6.5,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Eucalyptus obliqua,69,8.3,,,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Lobe spine,7,10,,2,,,,,,,,,
1,25/01/2022,TMP,VIMI,A,1,Pink tip,8,3.5,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,1,Pink tip,12,5.3,N to W,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,1,Pink tip,12,8.3,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,1,Pink tip,6,7,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Pink tip,6,5.3,Yes vimi! N to E,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Pink tip,7,5.9,,5,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Pink tip,7,8.7,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Pink tip,11,10,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Pink tip,15,2.5,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,OP drupe,5,3.8,Opposite leaves/soft flat parallel veins,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Spike lime,2,3.9,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Eucalyptus viminalis,17.5,1.4,S to E,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Eucalyptus globulus,25.5,3,,16.5,23,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Pink tip,17,3.4,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Small leaf spine,8,9.8,"White flowers, spines, brown seed pods, leaves double length",,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Pink tip,7,3.2,S to W,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Pink tip,6,4.3,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Pink tip,5,4.5,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Eucalyptus viminalis,17.7,7.6,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Eucalyptus viminalis,23,8.5,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Pink tip,4,6.7,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Pink tip,5,5.5,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Pink tip,6,5.7,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Pink tip,4,6,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Pink tip,8,2,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,APW,4,4.4,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Pink tip,13,4.9,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,APW,4,9.9,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,APW,7,9,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,APW,7,8.3,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Eucalyptus viminalis,32.8,10,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Eucalyptus obliqua,23.5,6,,25.5,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Pink tip,4,5,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Pink tip,7,6.5,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Pink tip,8,7,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Pink tip,4,10,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Eucalyptus viminalis,13.5,1.6,N to W,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Pink tip,3,3.5,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Pink tip,9,3.6,,10,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Eucalyptus obliqua,18,3.8,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Pink tip,8.5,3.9,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Eucalyptus viminalis,23,4.5,,,,,,,,,,,
2,25/01/2022,TMP,VIMI,A,2,Pink tip,7,6,,,,,,,,,,,
3,25/01/2022,TMP,VIMI,A,2,Pink tip,12,8.3,,,,,,,,,,,
3,25/01/2022,TMP,VIMI,A,2,Pink tip,10,10,,,,,,,,,,,
3,25/01/2022,TMP,VIMI,A,2,Pink tip,6,3,,,,,,,,,,,
3,25/01/2022,TMP,VIMI,A,2,Eucalyptus obliqua,29.5,5,,,,,,,,,,,
3,25/01/2022,TMP,VIMI,A,2,APW,5,9.9,,,,,,,,,,,
3,25/01/2022,TMP,VIMI,A,2,APW,5,8.7,,,,,,,,,,,
3,25/01/2022,TMP,VIMI,A,2,APW,6,6.8,,,,,,,,,,,
3,25/01/2022,TMP,VIMI,A,2,Pink tip,17,9.5,,,,,,,,,,,
3,25/01/2022,TMP,VIMI,A,2,Eucalyptus obliqua,35,10,,,,,,,,,,,
3,25/01/2022,TMP,VIMI,A,2,Bursaria spinosa,7,10,,,,,,,,,,,
3,25/01/2022,TMP,VIMI,A,2,Exocarpus cupressiformis,12,10,,,,,,,,,,,
3,25/01/2022,TMP,VIMI,A,2,Bursaria spinosa,7,7.6,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,Pom,3,2.3,N to E,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,Pom,7,5.6,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,Pom,6,6.4,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,Pom,0.5,7,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,Pom,0.5,7.5,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,Pom,0.3,9.6,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,Umbrella,6,9.7,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,Umbrella,6,10,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,Umbrella,5,10,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,Melaleuca,0.5,9.7,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,Melaleuca,2,8,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,Sass,9,6.8,Flower check tick,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,Pom,0.5,7.5,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,Sass,0.5,7,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,Melaleuca,2,4,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,APW,9,3.7,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,APW,2,4.7,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,Pom,4,5.3,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,Pom,0.5,5.4,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,Pom,3,5.6,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,Bedfordia,2.5,5.4,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,Pom,2,6.3,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,Pom,0.3,6.5,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,Pom,0.3,6.6,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,Pom,0.5,6.7,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,Pom,0.8,6.8,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,Pom,0.3,6.9,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,APW,0.3,7,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,Pom,0.5,7.2,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,APW,0.5,7.3,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,APW,8,7.7,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,Pom,0.5,7.8,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,Pom,3,8,,,,,,,,,,,
3,25/01/2022,TMP,OBLI,A,9,APW,1,8.2,,,,,,,,,,,
5,25/01/2022,TMP,OBLI,A,9,Pom,0.5,8.2,,,,,,,,,,,
5,25/01/2022,TMP,OBLI,A,9,Pom,0.5,8.3,,,,,,,,,,,
5,25/01/2022,TMP,OBLI,A,9,Pom,0.5,8.3,,,,,,,,,,,
5,25/01/2022,TMP,OBLI,A,9,Pom,0.5,8.4,,,,,,,,,,,
5,25/01/2022,TMP,OBLI,A,9,Eucalyptus obliqua,37,8.7,,,,,,,,,,,
5,25/01/2022,TMP,OBLI,A,9,Pom,4,9.3,,,,,,,,,,,
5,25/01/2022,TMP,OBLI,A,9,APW,4,9.4,,,,,,,,,,,
5,25/01/2022,TMP,OBLI,A,9,APW,2,9.9,,,,,,,,,,,
5,25/01/2022,TMP,OBLI,A,9,Pom,1,9.8,,,,,,,,,,,
5,25/01/2022,TMP,OBLI,A,9,Bedfordia,0.5,9.6,,,,,,,,,,,
5,25/01/2022,TMP,OBLI,A,9,Pom,0.5,9.6,,,,,,,,,,,
5,25/01/2022,TMP,OBLI,A,9,Pom,0.5,9.7,,,,,,,,,,,
5,25/01/2022,TMP,OBLI,A,9,APW,3,1.9,S to E,,,,,,,,,,
5,25/01/2022,TMP,OBLI,A,9,Eucalyptus obliqua,52,1.2,,,,,,,,,,,
5,25/01/2022,TMP,OBLI,A,9,APW,2,0.2,,,,,,,,,,,
5,25/01/2022,TMP,OBLI,A,9,APW,1,0.3,,,,,,,,,,,
5,25/01/2022,TMP,OBLI,A,9,APW,2,2.3,,,,,,,,,,,
5,25/01/2022,TMP,OBLI,A,9,APW,1,3.5,,,,,,,,,,,
5,25/01/2022,TMP,OBLI,A,9,APW,0.5,3.7,,,,,,,,,,,
5,25/01/2022,TMP,OBLI,A,9,APW,2,3.9,,,,,,,,,,,
5,25/01/2022,TMP,OBLI,A,9,APW,3,4,,,,,,,,,,,
5,25/01/2022,TMP,OBLI,A,9,Spom,0.4,4.5,,,,,,,,,,,
5,25/01/2022,TMP,OBLI,A,9,Spom,0.4,4.7,,,,,,,,,,,
5,25/01/2022,TMP,OBLI,A,9,Spom,0.2,4.8,,,,,,,,,,,
5,25/01/2022,TMP,OBLI,A,9,Spom,0.4,4.8,,,,,,,,,,,
5,25/01/2022,TMP,OBLI,A,9,Spom,0.2,5,,,,,,,,,,,
5,25/01/2022,TMP,OBLI,A,9,AW,2,5.3,,,,,,,,,,,
